,Unnamed: 0.1,Unnamed: 0,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,milliseconds_numeric
232,232,480,481,41,25,3,17,19,3,3,3,6.0,70,+5.325,6256617,67,11,1:17.947,201.413,1,6256617
233,233,481,482,41,5,4,4,22,4,4,4,5.0,70,+6.729,6258021,67,13,1:18.368,200.331,1,6258021
234,234,482,483,41,8,6,6,4,5,5,5,4.0,70,+13.007,6264299,21,5,1:16.861,204.259,1,6264299
235,235,483,484,41,11,8,22,11,6,6,6,3.0,70,+16.698,6267990,47,12,1:18.035,201.186,1,6267990
236,236,484,485,41,4,1,1,2,7,7,7,2.0,70,+21.936,6273228,46,1,1:16.367,205.580,1,6273228
237,237,485,486,41,23,7,11,18,8,8,8,1.0,70,+22.888,6274180,38,10,1:17.910,201.509,1,6274180
238,238,486,487,41,17,9,15,6,9,9,9,0.0,70,+22.960,6274252,47,9,1:17.618,202.267,1,6274252
239,239,487,488,41,3,3,16,7,10,10,10,0.0,70,+23.984,6275276,42,6,1:17.156,203.478,1,6275276
240,240,488,489,41,19,8,23,17,11,11,11,0.0,70,+24.318,6275610,36,15,1:18.780,199.284,1,6275610
241,241,489,490,41,22,11,8,13,12,12,12,0.0,70,+30.439,6281731,62,14,1:18.543,199.885,1,6281731
242,242,500,501,42,1,1,2,1,1,1,1,10.0,73,1:31:09.965,5469965,20,2,1:13.222,206.101,1,5469965
243,243,501,502,42,4,1,1,2,2,2,2,8.0,73,+1.5,5471465,21,3,1:13.257,206.003,1,5471465
244,244,502,503,42,13,6,5,3,3,3,3,6.0,73,+12.8,5482765,50,4,1:13.380,205.658,1,5482765
245,245,503,504,42,8,6,6,4,4,4,4,5.0,73,+15.4,5485365,49,1,1:13.117,206.397,1,5485365
246,246,504,505,42,5,4,4,6,5,5,5,4.0,73,+41.4,5511365,67,7,1:13.998,203.940,1,5511365
247,247,505,506,42,15,7,12,8,6,6,6,3.0,73,+66.7,5536665,30,10,1:14.016,203.891,1,5536665
248,248,506,507,42,17,9,15,9,7,7,7,2.0,73,+67.3,5537265,57,8,1:14.004,203.924,1,5537265
249,249,507,508,42,20,2,10,7,8,8,8,1.0,73,+67.7,5537665,53,6,1:13.862,204.316,1,5537665
250,250,522,523,43,8,6,6,3,1,1,1,10.0,70,1:30:54.200,5454200,20,2,1:16.207,208.374,1,5454200
251,251,523,524,43,13,6,5,1,2,2,2,8.0,70,+2.414,5456614,42,1,1:16.099,208.670,1,5456614
252,252,524,525,43,1,1,2,2,3,3,3,6.0,70,+32.153,5486353,39,4,1:16.587,207.340,1,5486353
253,253,525,526,43,9,2,10,4,4,4,4,5.0,70,+41.727,5495927,44,10,1:17.153,205.819,1,5495927
254,254,526,527,43,2,2,9,7,5,5,5,4.0,70,+48.801,5503001,70,7,1:16.875,206.563,1,5503001
255,255,527,528,43,21,4,3,5,6,6,6,3.0,70,+51.940,5506140,70,5,1:16.703,207.027,1,5506140
256,256,528,529,43,4,1,1,10,7,7,7,2.0,70,+56.516,5510716,36,3,1:16.495,207.590,1,5510716
257,257,529,530,43,18,11,7,12,8,8,8,1.0,70,+58.885,5513085,70,6,1:16.770,206.846,1,5513085
258,258,530,531,43,3,3,16,9,9,9,9,0.0,70,+1:08.505,5522705,69,9,1:17.011,206.199,1,5522705
259,259,544,545,44,8,6,6,2,1,1,1,10.0,59,1:21:43.074,4903074,17,1,1:20.638,229.514,1,4903074
260,260,545,546,44,4,1,1,3,2,2,2,8.0,59,+2.459,4905533,35,3,1:21.117,228.159,1,4905533
261,261,546,547,44,1,1,2,1,3,3,3,6.0,59,+39.373,4942447,11,4,1:21.675,226.600,1,4942447
262,262,547,548,44,9,2,10,5,4,4,4,5.0,59,+53.319,4956393,14,6,1:22.105,225.413,1,4956393
263,263,548,549,44,13,6,5,4,5,5,5,4.0,59,+54.063,4957137,17,2,1:20.858,228.890,1,4957137
264,264,549,550,44,2,2,9,9,6,6,6,3.0,59,+56.336,4959410,17,5,1:21.991,225.727,1,4959410
265,265,566,567,45,4,1,1,2,1,1,1,10.0,60,2:06:26.358,7586358,35,2,1:33.231,198.783,1,7586358
266,266,567,568,45,13,6,5,3,2,2,2,8.0,60,+8.155,7594513,34,1,1:32.853,199.592,1,7594513
267,267,568,569,45,17,9,15,6,3,3,3,6.0,60,+1:05.674,7652032,29,8,1:34.449,196.220,1,7652032
268,268,569,570,45,25,3,17,12,4,4,4,5.0,60,+1:05.937,7652295,33,5,1:34.235,196.665,1,7652295
269,269,570,571,45,14,9,14,20,5,5,5,4.0,60,+1:13.656,7660014,48,6,1:34.316,196.496,1,7660014
270,270,571,572,45,2,2,9,4,6,6,6,3.0,60,+1:20.298,7666656,49,7,1:34.354,196.417,1,7666656
271,271,572,573,45,9,2,10,5,7,7,7,2.0,60,+1:22.415,7668773,49,9,1:34.451,196.216,1,7668773
272,272,588,589,46,1,1,2,1,1,1,1,10.0,70,1:35:52.991,5752991,13,2,1:20.171,196.724,1,5752991
273,273,589,590,46,8,6,6,3,2,2,2,8.0,70,+0.715,5753706,70,1,1:20.047,197.029,1,5753706
274,274,590,591,46,2,2,9,2,3,3,3,6.0,70,+43.129,5796120,16,5,1:20.582,195.721,1,5796120
275,275,591,592,46,4,1,1,6,4,4,4,5.0,70,+44.858,5797849,49,3,1:20.324,196.349,1,5797849
276,276,592,593,46,9,2,10,7,5,5,5,4.0,70,+47.616,5800607,40,4,1:20.419,196.117,1,5800607
277,277,593,594,46,23,7,11,5,6,6,6,3.0,70,+50.669,5803660,69,9,1:20.961,194.804,1,5803660
278,278,594,595,46,3,3,16,4,7,7,7,2.0,70,+59.139,5812130,68,6,1:20.672,195.502,1,5812130
279,279,595,596,46,5,4,4,11,8,8,8,1.0,70,+1:08.104,5821095,69,8,1:20.935,194.867,1,5821095
280,280,596,597,46,17,9,15,9,9,9,9,0.0,70,+1:16.331,5829322,63,7,1:20.915,194.915,1,5829322
281,281,610,611,47,13,6,5,1,1,1,1,10.0,58,1:26:42.161,5202161,18,2,1:27.922,218.566,1,5202161
282,282,611,612,47,8,6,6,3,2,2,2,8.0,58,+2.275,5204436,57,1,1:27.295,220.136,1,5204436
283,283,612,613,47,4,1,1,4,3,3,3,6.0,58,+26.181,5228342,39,4,1:28.070,218.199,1,5228342
284,284,613,614,47,2,2,9,6,4,4,4,5.0,58,+39.674,5241835,39,5,1:28.319,217.583,1,5241835
285,285,614,615,47,1,1,2,2,5,5,5,4.0,58,+45.085,5247246,17,3,1:27.963,218.464,1,5247246
286,286,615,616,47,5,4,4,7,6,6,6,3.0,58,+46.169,5248330,20,7,1:28.603,216.886,1,5248330
287,287,616,617,47,3,3,16,8,7,7,7,2.0,58,+55.778,5257939,37,6,1:28.536,217.050,1,5257939
288,288,617,618,47,9,2,10,5,8,8,8,1.0,58,+56.707,5258868,11,11,1:28.918,216.118,1,5258868
289,289,618,619,47,21,4,3,10,9,9,9,0.0,58,+59.491,5261652,56,9,1:28.793,216.422,1,5261652
290,290,619,620,47,14,9,14,13,10,10,10,0.0,58,+1:11.009,5273170,54,13,1:29.068,215.754,1,5273170
291,291,620,621,47,25,3,17,14,11,11,11,0.0,58,+1:19.628,5281789,55,8,1:28.737,216.559,1,5281789
292,292,632,633,48,4,1,1,1,1,1,1,10.0,53,1:18:37.806,4717806,15,1,1:22.871,251.653,1,4717806
293,293,633,634,48,1,1,2,2,2,2,2,8.0,53,+6.062,4723868,17,2,1:22.936,251.456,1,4723868
294,294,634,635,48,8,6,6,5,3,3,3,6.0,53,+27.325,4745131,21,3,1:23.370,250.147,1,4745131
295,295,635,636,48,2,2,9,4,4,4,4,5.0,53,+56.562,4774368,19,4,1:23.681,249.217,1,4774368
296,296,636,637,48,9,2,10,6,5,5,5,4.0,53,+1:00.558,4778364,22,5,1:23.908,248.543,1,4778364
297,297,637,638,48,3,3,16,8,6,6,6,3.0,53,+1:05.810,4783616,52,8,1:24.472,246.884,1,4783616
298,298,638,639,48,5,4,4,7,7,7,7,2.0,53,+1:06.751,4784557,53,7,1:24.226,247.605,1,4784557
299,299,639,640,48,18,11,7,10,8,8,8,1.0,53,+1:02.168,4779974,32,9,1:24.532,246.708,1,4779974
300,300,640,641,48,17,9,15,11,9,9,9,0.0,53,+1:05.879,4783685,46,13,1:24.824,245.859,1,4783685
301,301,641,642,48,22,11,8,12,10,10,10,0.0,53,+1:06.958,4784764,52,12,1:24.767,246.024,1,4784764
302,302,642,643,48,15,7,12,9,11,11,11,0.0,53,+1:07.736,4785542,49,10,1:24.622,246.446,1,4785542
303,303,654,655,49,8,6,6,1,1,1,1,10.0,44,1:20:39.066,4839066,12,2,1:48.095,233.261,1,4839066
304,304,655,656,49,13,6,5,2,2,2,2,8.0,44,+4.695,4843761,34,1,1:48.036,233.388,1,4843761
305,305,656,657,49,4,1,1,3,3,3,3,6.0,44,+14.343,4853409,44,3,1:48.182,233.073,1,4853409
306,306,657,658,49,1,1,2,4,4,4,4,5.0,44,+23.615,4862681,41,4,1:48.215,233.002,1,4862681
307,307,658,659,49,2,2,9,6,5,5,5,4.0,44,+51.879,4890945,33,5,1:48.663,232.042,1,4890945
308,308,659,660,49,3,3,16,5,6,6,6,3.0,44,+1:16.876,4915942,29,9,1:49.769,229.704,1,4915942
309,309,660,661,49,17,9,15,7,7,7,7,2.0,44,+1:20.639,4919705,12,11,1:50.049,229.119,1,4919705
310,310,661,662,49,5,4,4,9,8,8,8,1.0,44,+1:25.106,4924172,21,8,1:49.600,230.058,1,4924172
311,311,662,663,49,9,2,10,14,9,9,9,0.0,44,+1:25.661,4924727,32,6,1:48.894,231.549,1,4924727
312,312,663,664,49,23,7,11,10,10,10,10,0.0,44,+1:28.574,4927640,43,10,1:50.022,229.175,1,4927640
313,313,664,665,49,15,7,12,8,11,11,11,0.0,44,+1:43.653,4942719,43,7,1:48.990,231.345,1,4942719
314,314,676,677,50,1,1,2,1,1,1,1,10.0,67,2:00:34.579,7234579,27,1,1:28.193,186.259,1,7234579
315,315,677,678,50,5,4,4,11,2,2,2,8.0,67,+8.377,7242956,34,9,1:29.655,183.222,1,7242956
316,316,678,679,50,8,6,6,3,3,3,3,6.0,67,+9.478,7244057,29,8,1:29.619,183.295,1,7244057
317,317,679,680,50,14,9,14,12,4,4,4,5.0,67,+20.297,7254876,56,11,1:30.086,182.345,1,7254876
318,318,680,681,50,21,4,3,10,5,5,5,4.0,67,+38.864,7273443,33,12,1:30.387,181.738,1,7273443
319,319,681,682,50,13,6,5,4,6,6,6,3.0,67,+49.042,7283621,32,7,1:29.588,183.359,1,7283621
320,320,682,683,50,9,2,10,9,7,7,7,2.0,67,+49.285,7283864,32,4,1:29.021,184.527,1,7283864
321,321,683,684,50,16,12,20,20,8,8,8,1.0,67,+1:00.129,7294708,54,18,1:31.891,178.763,1,7294708
322,322,684,685,50,24,5,18,14,9,9,9,0.0,67,+1:20.622,7315201,35,13,1:30.653,181.205,1,7315201
323,323,685,686,50,22,11,8,17,10,10,10,0.0,67,+1:28.342,7322921,57,15,1:31.060,180.395,1,7322921
324,324,698,699,51,8,6,6,2,1,1,1,10.0,56,1:37:58.395,5878395,52,3,1:38.285,199.660,1,5878395
325,325,699,700,51,4,1,1,4,2,2,2,8.0,56,+9.806,5888201,54,2,1:37.991,200.259,1,5888201
326,326,700,701,51,13,6,5,3,3,3,3,6.0,56,+12.891,5891286,56,1,1:37.454,201.362,1,5891286
327,327,701,702,51,20,5,19,17,4,4,4,5.0,56,+53.509,5931904,52,13,1:39.890,196.452,1,5931904
328,328,702,703,51,18,11,7,10,5,5,5,4.0,56,+1:08.666,5947061,39,5,1:38.913,198.392,1,5947061
329,329,703,704,51,24,5,18,11,6,6,6,3.0,56,+1:13.673,5952068,53,11,1:39.654,196.917,1,5952068
330,330,704,705,51,2,2,9,8,7,7,7,2.0,56,+1:14.224,5952619,55,7,1:39.325,197.569,1,5952619
331,331,705,706,51,14,9,14,5,8,8,8,1.0,56,+1:20.750,5959145,55,10,1:39.640,196.945,1,5959145
332,332,706,707,51,5,4,4,13,9,9,9,0.0,56,+1:21.186,5959581,52,8,1:39.331,197.557,1,5959581
333,333,707,708,51,17,9,15,7,10,10,10,0.0,56,+1:24.685,5963080,55,9,1:39.371,197.478,1,5963080
334,334,708,709,51,21,4,3,18,11,11,11,0.0,56,+1:26.683,5965078,39,4,1:38.900,198.418,1,5965078
335,335,720,721,52,8,6,6,3,1,1,1,10.0,71,1:28:15.270,5295270,66,1,1:12.445,214.126,1,5295270
336,336,721,722,52,13,6,5,1,2,2,2,8.0,71,+1.493,5296763,71,3,1:12.584,213.716,1,5296763
337,337,722,723,52,4,1,1,4,3,3,3,6.0,71,+57.019,5352289,59,6,1:13.150,212.062,1,5352289
338,338,723,724,52,3,3,16,10,4,4,4,5.0,71,+1:02.848,5358118,56,7,1:13.159,212.036,1,5358118
339,339,724,725,52,9,2,10,7,5,5,5,4.0,71,+1:10.957,5366227,61,4,1:12.686,213.416,1,5366227
340,340,725,726,52,2,2,9,6,6,6,6,3.0,71,+1:11.317,5366587,53,10,1:13.452,211.190,1,5366587
341,341,742,743,53,4,4,1,4,1,1,1,10.0,57,1:29:46.205,5386205,21,3,1:32.534,210.551,1,5386205
342,342,743,744,53,30,6,5,1,2,2,2,8.0,57,+1.246,5387451,38,2,1:32.523,210.576,1,5387451
343,343,744,745,53,8,1,3,22,3,3,3,6.0,57,+19.360,5405565,29,8,1:32.864,209.803,1,5405565
344,344,745,746,53,18,11,12,3,4,4,4,5.0,57,+19.992,5406197,39,5,1:32.729,210.109,1,5406197
345,345,746,747,53,31,1,4,5,5,5,5,4.0,57,+37.048,5423253,21,7,1:32.771,210.013,1,5423253
346,346,747,748,53,17,3,9,7,6,6,6,3.0,57,+41.932,5428137,25,4,1:32.660,210.265,1,5428137
347,347,748,749,53,3,3,10,12,7,7,7,2.0,57,+1:03.043,5449248,42,1,1:32.408,210.838,1,5449248
348,348,749,750,53,32,9,15,8,8,8,8,1.0,57,+1:06.771,5452976,40,10,1:33.212,209.020,1,5452976
349,349,750,751,53,13,6,6,2,9,9,9,0.0,57,+1:09.907,5456112,28,6,1:32.739,210.086,1,5456112
350,350,751,752,53,14,9,14,13,10,10,10,0.0,57,+1:15.541,5461746,26,11,1:33.376,208.653,1,5461746
351,351,752,753,53,24,5,20,15,11,11,11,0.0,57,+1:25.997,5472202,26,12,1:33.480,208.421,1,5472202
352,352,764,765,54,21,4,2,1,1,1,1,10.0,56,1:30:40.529,5440529,16,2,1:35.294,209.402,1,5440529
353,353,765,766,54,4,4,1,7,2,2,2,8.0,56,+4.585,5445114,45,1,1:34.803,210.487,1,5445114
354,354,766,767,54,18,11,12,2,3,3,3,6.0,56,+9.631,5450160,35,4,1:35.604,208.723,1,5450160
355,355,767,768,54,31,1,4,5,4,4,4,5.0,56,+39.351,5479880,39,3,1:35.566,208.806,1,5479880
356,356,768,769,54,13,6,6,21,5,5,5,4.0,56,+43.254,5483783,51,8,1:35.954,207.962,1,5483783
357,357,769,770,54,30,6,5,14,6,6,6,3.0,56,+43.854,5484383,44,5,1:35.647,208.629,1,5484383
358,358,770,771,54,35,2,17,10,7,7,7,2.0,56,+1:20.461,5520990,43,9,1:36.002,207.858,1,5520990
359,359,771,772,54,23,7,7,22,8,8,8,1.0,56,+1:21.288,5521817,34,6,1:35.686,208.544,1,5521817
360,360,786,787,55,4,4,1,3,1,1,1,10.0,57,1:34:27.870,5667870,49,2,1:26.189,221.499,1,5667870
361,361,787,788,55,8,1,3,4,2,2,2,8.0,57,+1.8,5669670,57,1,1:26.045,221.869,1,5669670
362,362,788,789,55,23,7,7,6,3,3,3,6.0,57,+24.8,5692670,45,10,1:27.810,217.410,1,5692670
363,363,789,790,55,2,2,16,8,4,4,4,5.0,57,+31.0,5698870,49,7,1:27.700,217.683,1,5698870
364,364,790,791,55,21,4,2,2,5,5,5,4.0,57,+38.1,5705970,53,5,1:27.561,218.028,1,5705970
365,365,791,792,55,35,2,17,19,6,6,6,3.0,57,+49.5,5717370,56,13,1:28.321,216.152,1,5717370
366,366,792,793,55,22,11,11,16,7,7,7,2.0,57,+51.9,5719770,32,6,1:27.690,217.707,1,5719770
367,367,793,794,55,14,9,14,11,8,8,8,1.0,57,+53.9,5721770,32,12,1:28.250,216.326,1,5721770
368,368,794,795,55,26,5,21,18,9,9,9,0.0,57,+78.8,5746670,26,14,1:28.367,216.039,1,5746670
369,369,808,809,56,30,6,5,1,1,1,1,10.0,62,1:31:06.486,5466486,19,2,1:24.624,210.961,1,5466486
370,370,809,810,56,4,4,1,5,2,2,2,8.0,62,+2.096,5468582,23,1,1:24.569,211.098,1,5468582
371,371,810,811,56,31,1,4,7,3,3,3,6.0,62,+15.868,5482354,22,4,1:25.096,209.791,1,5482354
372,372,811,812,56,13,6,6,4,4,4,4,5.0,62,+17.096,5483582,12,10,1:25.528,208.731,1,5483582
373,373,812,813,56,8,1,3,8,5,5,5,4.0,62,+17.524,5484010,49,3,1:25.027,209.961,1,5484010
374,374,813,814,56,17,3,9,10,6,6,6,3.0,62,+37.739,5504225,39,9,1:25.488,208.829,1,5504225
375,375,814,815,56,18,11,12,2,7,7,7,2.0,62,+39.635,5506121,29,6,1:25.347,209.174,1,5506121
376,376,815,816,56,21,4,2,11,8,8,8,1.0,62,+40.200,5506686,43,7,1:25.353,209.159,1,5506686
377,377,816,817,56,23,7,7,6,9,9,9,0.0,62,+45.511,5511997,45,5,1:25.316,209.250,1,5511997
378,378,817,818,56,22,11,11,3,10,10,10,0.0,62,+1:17.851,5544337,12,13,1:26.129,207.275,1,5544337
379,379,818,819,56,3,3,10,13,11,11,11,0.0,62,+1:19.675,5546161,30,15,1:26.418,206.581,1,5546161
380,380,819,820,56,35,2,17,12,12,12,12,0.0,62,+1:22.370,5548856,53,8,1:25.438,208.951,1,5548856
381,381,830,831,57,30,6,5,2,1,1,1,10.0,60,1:35:58.765,5758765,39,1,1:32.099,201.226,1,5758765
382,382,831,832,57,4,4,1,1,2,2,2,8.0,60,+3.751,5762516,37,3,1:32.532,200.285,1,5762516
383,383,832,833,57,13,6,6,3,3,3,3,6.0,60,+4.447,5763212,19,5,1:33.099,199.065,1,5763212
384,384,833,834,57,8,1,3,5,4,4,4,5.0,60,+4.879,5763644,43,2,1:32.472,200.415,1,5763644
385,385,834,835,57,22,11,11,4,5,5,5,4.0,60,+1:12.586,5831351,59,9,1:33.952,197.258,1,5831351
386,386,835,836,57,21,4,2,11,6,6,6,3.0,60,+1:14.116,5832881,46,4,1:32.964,199.354,1,5832881
387,387,836,837,57,3,3,10,22,7,7,7,2.0,60,+1:14.565,5833330,48,7,1:33.579,198.044,1,5833330
388,388,837,838,57,35,2,17,9,8,8,8,1.0,60,+1:29.364,5848129,38,12,1:34.037,197.079,1,5848129
389,389,852,853,58,4,4,1,1,1,1,1,10.0,66,1:26:21.759,5181759,39,2,1:16.723,217.108,1,5181759
390,390,853,854,58,30,6,5,3,2,2,2,8.0,66,+18.502,5200261,43,3,1:16.922,216.546,1,5200261
391,391,854,855,58,21,4,2,2,3,3,3,6.0,66,+23.951,5205710,38,4,1:17.083,216.094,1,5205710
392,392,855,856,58,13,6,6,4,4,4,4,5.0,66,+29.853,5211612,42,1,1:16.648,217.320,1,5211612
393,393,856,857,58,8,1,3,9,5,5,5,4.0,66,+56.875,5238634,40,5,1:17.357,215.328,1,5238634
394,394,857,858,58,18,11,12,8,6,6,6,3.0,66,+58.347,5240106,40,6,1:17.367,215.301,1,5240106
395,395,874,875,59,4,4,1,1,1,1,1,10.0,78,1:43:43.116,6223116,11,3,1:15.671,158.898,1,6223116
396,396,875,876,59,31,1,4,4,2,2,2,8.0,78,+14.567,6237683,20,6,1:16.008,158.193,1,6237683
397,397,876,877,59,14,9,14,7,3,3,3,6.0,78,+52.298,6275414,45,19,1:17.849,154.452,1,6275414
398,398,877,878,59,22,11,11,5,4,4,4,5.0,78,+53.337,6276453,67,12,1:17.320,155.509,1,6276453
399,399,878,879,59,30,6,5,22,5,5,5,4.0,78,+53.830,6276946,74,1,1:15.143,160.014,1,6276946
400,400,879,880,59,21,4,2,9,6,6,6,3.0,78,+1:02.072,6285188,58,5,1:15.919,158.379,1,6285188
401,401,896,897,60,4,4,1,1,1,1,1,10.0,60,1:25:51.927,5151927,21,1,1:21.599,226.811,1,5151927
402,402,897,898,60,30,6,5,3,2,2,2,8.0,60,+13.951,5165878,53,2,1:21.934,225.884,1,5165878
403,403,898,899,60,8,1,3,2,3,3,3,6.0,60,+18.672,5170599,15,5,1:22.461,224.440,1,5170599
404,404,899,900,60,21,4,2,5,4,4,4,5.0,60,+19.976,5171903,42,3,1:22.238,225.049,1,5171903
405,405,900,901,60,13,6,6,4,5,5,5,4.0,60,+31.559,5183486,43,4,1:22.371,224.685,1,5183486
406,406,901,902,60,31,1,4,8,6,6,6,3.0,60,+1:04.769,5216696,38,8,1:22.780,223.575,1,5216696
407,407,902,903,60,2,2,16,9,7,7,7,2.0,60,+1:14.594,5226521,43,6,1:22.706,223.775,1,5226521
408,408,903,904,60,35,2,17,10,8,8,8,1.0,60,+1:18.299,5230226,46,10,1:22.921,223.195,1,5230226
409,409,904,905,60,3,3,10,12,9,9,9,0.0,60,+1:19.008,5230935,47,9,1:22.916,223.209,1,5230935
410,410,918,919,61,4,4,1,1,1,1,1,10.0,70,1:34:37.308,5677308,22,2,1:15.911,206.815,1,5677308
411,411,919,920,61,30,6,5,5,2,2,2,8.0,70,+2.1,5679408,68,3,1:15.993,206.592,1,5679408
412,412,920,921,61,8,1,3,3,3,3,3,6.0,70,+8.8,5686108,22,1,1:15.841,207.006,1,5686108
413,413,921,922,61,21,4,2,2,4,4,4,5.0,70,+15.6,5692908,49,4,1:16.669,204.771,1,5692908
414,414,922,923,61,13,6,6,10,5,5,5,4.0,70,+25.1,5702408,31,5,1:17.308,203.078,1,5702408
415,415,940,941,62,30,6,5,1,1,1,1,10.0,73,1:34:35.199,5675199,56,1,1:12.719,207.527,1,5675199
416,416,941,942,62,13,6,6,2,2,2,2,8.0,73,+7.984,5683183,29,2,1:12.954,206.859,1,5683183
417,417,942,943,62,21,4,2,3,3,3,3,6.0,73,+16.595,5691794,28,3,1:13.131,206.358,1,5691794
418,418,943,944,62,15,7,8,22,4,4,4,5.0,73,+23.604,5698803,37,5,1:13.269,205.969,1,5698803
419,419,944,945,62,4,4,1,5,5,5,5,4.0,73,+28.410,5703609,72,6,1:13.316,205.837,1,5703609
420,420,945,946,62,22,11,11,4,6,6,6,3.0,73,+36.513,5711712,47,7,1:13.611,205.012,1,5711712
421,421,962,963,63,30,6,5,1,1,1,1,10.0,70,1:32:07.803,5527803,46,1,1:17.111,205.931,1,5527803
422,422,963,964,63,4,4,1,3,2,2,2,8.0,70,+10.1,5537903,23,5,1:17.770,204.186,1,5537903
423,423,964,965,63,13,6,6,2,3,3,3,6.0,70,+22.5,5550303,18,2,1:17.141,205.851,1,5550303
424,424,965,966,63,23,7,7,5,4,4,4,5.0,70,+27.2,5555003,19,6,1:17.809,204.084,1,5555003
425,425,966,967,63,8,1,3,6,5,5,5,4.0,70,+33.0,5560803,30,4,1:17.717,204.325,1,5560803
426,426,967,968,63,21,4,2,7,6,6,6,3.0,70,+45.2,5573003,20,9,1:18.057,203.435,1,5573003
427,427,968,969,63,37,1,4,8,7,7,7,2.0,70,+49.4,5577203,34,3,1:17.625,204.568,1,5577203
428,428,984,985,64,30,6,5,2,1,1,1,10.0,67,1:27:51.693,5271693,17,1,1:16.357,215.650,1,5271693
429,429,985,986,64,13,6,6,3,2,2,2,8.0,67,+0.7,5272393,18,2,1:16.392,215.551,1,5272393
430,430,986,987,64,8,1,3,1,3,3,3,6.0,67,+13.2,5284893,4,3,1:16.475,215.317,1,5284893
431,431,987,988,64,18,11,12,4,4,4,4,5.0,67,+18.8,5290493,14,7,1:16.818,214.356,1,5290493
432,432,988,989,64,4,4,1,7,5,5,5,4.0,67,+23.7,5295393,66,9,1:17.256,213.140,1,5295393
433,433,989,990,64,21,4,2,5,6,6,6,3.0,67,+24.8,5296493,18,8,1:16.981,213.902,1,5296493
434,434,990,991,64,15,7,8,20,7,7,7,2.0,67,+26.5,5298193,48,5,1:16.807,214.386,1,5298193
435,435,991,992,64,32,9,15,12,8,8,8,1.0,67,+48.1,5319793,49,12,1:17.719,211.870,1,5319793
436,436,992,993,64,23,7,7,8,9,9,9,0.0,67,+60.3,5331993,64,4,1:16.763,214.509,1,5331993
437,437,1006,1007,65,18,11,12,14,1,1,1,10.0,70,1:52:20.941,6740941,57,4,1:25.143,185.236,1,6740941
438,438,1007,1008,65,37,1,4,4,2,2,2,8.0,70,+30.837,6771778,67,2,1:24.315,187.055,1,6771778
439,439,1008,1009,65,2,2,16,10,3,3,3,6.0,70,+43.822,6784763,65,7,1:25.801,183.816,1,6784763
440,440,1009,1010,65,22,11,11,3,4,4,4,5.0,70,+45.205,6786146,69,3,1:24.678,186.253,1,6786146
441,441,1028,1029,66,13,6,6,1,1,1,1,10.0,58,1:28:51.082,5331082,38,2,1:28.123,218.067,1,5331082
442,442,1029,1030,66,4,4,1,3,2,2,2,8.0,58,+5.575,5336657,38,3,1:28.245,217.766,1,5336657
443,443,1030,1031,66,30,6,5,2,3,3,3,6.0,58,+5.656,5336738,55,1,1:28.005,218.360,1,5336738
444,444,1031,1032,66,18,11,12,6,4,4,4,5.0,58,+12.334,5343416,58,4,1:28.474,217.202,1,5343416
445,445,1032,1033,66,37,1,4,11,5,5,5,4.0,58,+45.908,5376990,54,7,1:28.959,216.018,1,5376990
446,446,1033,1034,66,21,4,2,4,6,6,6,3.0,58,+46.594,5377676,29,5,1:28.546,217.026,1,5377676
447,447,1034,1035,66,23,7,7,15,7,7,7,2.0,58,+59.337,5390419,58,8,1:29.084,215.715,1,5390419
448,448,1035,1036,66,22,11,11,13,8,8,8,1.0,58,+60.034,5391116,26,6,1:28.733,216.568,1,5391116
449,449,1050,1051,67,30,6,5,2,1,1,1,10.0,53,1:14:51.975,4491975,14,2,1:22.575,252.555,1,4491975
450,450,1051,1052,67,8,1,3,1,2,2,2,8.0,53,+8.046,4500021,13,1,1:22.559,252.604,1,4500021
451,451,1052,1053,67,9,2,17,6,3,3,3,6.0,53,+26.414,4518389,21,4,1:23.111,250.927,1,4518389
452,452,1053,1054,67,21,4,2,9,4,4,4,5.0,53,+32.045,4524020,25,8,1:23.617,249.408,1,4524020
453,453,1054,1055,67,18,11,12,5,5,5,5,4.0,53,+32.685,4524660,51,7,1:23.518,249.704,1,4524660
454,454,1055,1056,67,22,11,11,8,6,6,6,3.0,53,+42.409,4534384,27,10,1:23.794,248.881,1,4534384
455,455,1056,1057,67,15,7,8,11,7,7,7,2.0,53,+44.662,4536637,25,11,1:23.869,248.659,1,4536637
456,456,1057,1058,67,2,2,16,3,8,8,8,1.0,53,+45.309,4537284,20,6,1:23.294,250.375,1,4537284
457,457,1058,1059,67,13,6,6,4,9,9,9,0.0,53,+45.995,4537970,41,3,1:23.003,251.253,1,4537970
458,458,1059,1060,67,17,3,9,19,10,10,10,0.0,53,+72.602,4564577,27,12,1:24.197,247.690,1,4564577
459,459,1072,1073,68,30,6,5,6,1,1,1,10.0,56,1:37:32.747,5852747,50,2,1:38.553,199.117,1,5852747
460,460,1073,1074,68,4,4,1,1,2,2,2,8.0,56,+3.121,5855868,49,1,1:37.586,201.090,1,5855868
461,461,1074,1075,68,21,4,2,2,3,3,3,6.0,56,+44.197,5896944,53,6,1:39.332,197.555,1,5896944
462,462,1075,1076,68,18,11,12,4,4,4,4,5.0,56,+72.056,5924803,51,5,1:39.206,197.806,1,5924803
